timestamp,day_of_week,is_weekend,season,weather_temp,is_raining,rain_intensity,location_status,event_type,heating_temp,tv_status,dog_walk,grocery_trip,dance_class,family_movie_night,confidence_score
2025-03-09 17:55,Sunday,1,Spring,12.7,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.9
2025-03-10 07:00,Monday,0,Spring,11.8,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-03-10 08:42,Monday,0,Spring,12.7,True,0.6,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-03-10 16:48,Monday,0,Spring,15.6,True,0.6,Home,ReturnHome,21,Off,False,False,False,False,0.9
2025-03-11 07:02,Tuesday,0,Spring,15.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.91
2025-03-11 08:40,Tuesday,0,Spring,14.8,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-03-11 16:33,Tuesday,0,Spring,11.9,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.98
2025-03-12 06:44,Wednesday,0,Spring,9.0,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-03-12 08:47,Wednesday,0,Spring,12.4,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.93
2025-03-12 17:36,Wednesday,0,Spring,12.2,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-03-13 07:15,Thursday,0,Spring,13.8,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-03-13 08:38,Thursday,0,Spring,15.1,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-03-13 17:18,Thursday,0,Spring,11.2,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.97
2025-03-14 06:49,Friday,0,Spring,13.5,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-03-14 08:15,Friday,0,Spring,14.7,True,0.6,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-03-14 16:32,Friday,0,Spring,14.0,True,0.6,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-03-14 20:46,Friday,0,Spring,12.7,True,0.6,Home,TVOn,21,On,False,False,False,True,0.95
2025-03-14 23:01,Friday,0,Spring,13.4,True,0.6,Home,TVOff,21,Off,False,False,False,True,0.94
2025-03-15 10:06,Saturday,1,Spring,12.6,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.92
2025-03-15 11:49,Saturday,1,Spring,8.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-03-15 17:54,Saturday,1,Spring,14.8,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.93
2025-03-16 07:05,Sunday,1,Spring,14.8,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.99
2025-03-16 08:09,Sunday,1,Spring,13.4,True,0.6,Away,DanceClass,21,Off,False,False,True,False,0.95
2025-03-16 10:27,Sunday,1,Spring,8.2,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.92
2025-03-16 18:04,Sunday,1,Spring,8.0,True,0.6,Away,GroceryShopping,21,Off,False,True,False,False,0.98
2025-03-16 18:05,Sunday,1,Spring,8.6,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-03-17 07:08,Monday,0,Spring,10.7,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-03-17 08:30,Monday,0,Spring,14.2,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-03-17 16:30,Monday,0,Spring,15.1,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.91
2025-03-18 07:08,Tuesday,0,Spring,13.3,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-03-18 08:38,Tuesday,0,Spring,11.3,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-03-18 17:25,Tuesday,0,Spring,8.9,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-03-19 07:13,Wednesday,0,Spring,13.3,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-03-19 08:35,Wednesday,0,Spring,15.9,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.9
2025-03-19 16:46,Wednesday,0,Spring,10.4,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.92
2025-03-20 06:40,Thursday,0,Spring,12.0,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-03-20 08:18,Thursday,0,Spring,11.0,True,0.6,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-03-20 17:24,Thursday,0,Spring,12.5,True,0.6,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-03-21 07:07,Friday,0,Spring,8.1,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-03-21 08:30,Friday,0,Spring,12.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-03-21 17:13,Friday,0,Spring,10.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-03-21 20:50,Friday,0,Spring,14.4,False,0.0,Home,TVOn,21,On,False,False,False,True,0.96
2025-03-21 23:03,Friday,0,Spring,8.7,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.98
2025-03-22 10:10,Saturday,1,Spring,8.6,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-03-22 10:54,Saturday,1,Spring,10.5,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-03-22 17:52,Saturday,1,Spring,15.2,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.93
2025-03-23 07:03,Sunday,1,Spring,10.0,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-03-23 08:10,Sunday,1,Spring,8.6,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.99
2025-03-23 10:39,Sunday,1,Spring,14.0,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-03-23 18:08,Sunday,1,Spring,8.5,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.94
2025-03-23 18:39,Sunday,1,Spring,10.6,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.99
2025-03-24 07:18,Monday,0,Spring,11.7,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-03-24 08:33,Monday,0,Spring,14.7,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-03-24 16:31,Monday,0,Spring,12.9,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-03-25 07:13,Tuesday,0,Spring,12.6,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-03-25 08:48,Tuesday,0,Spring,11.8,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-03-25 16:27,Tuesday,0,Spring,11.6,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.97
2025-03-26 07:12,Wednesday,0,Spring,13.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-03-26 08:38,Wednesday,0,Spring,15.9,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-03-26 17:38,Wednesday,0,Spring,9.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-03-27 07:18,Thursday,0,Spring,8.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-03-27 08:31,Thursday,0,Spring,8.5,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-03-27 17:09,Thursday,0,Spring,10.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.97
2025-03-28 07:01,Friday,0,Spring,8.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-03-28 08:32,Friday,0,Spring,10.5,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-03-28 17:10,Friday,0,Spring,9.0,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-03-28 21:02,Friday,0,Spring,11.0,False,0.0,Home,TVOn,21,On,False,False,False,True,0.97
2025-03-28 22:48,Friday,0,Spring,13.4,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.97
2025-03-29 10:11,Saturday,1,Spring,15.6,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.93
2025-03-29 10:57,Saturday,1,Spring,11.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-03-29 17:52,Saturday,1,Spring,9.8,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.91
2025-03-30 07:19,Sunday,1,Spring,14.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-03-30 08:00,Sunday,1,Spring,15.0,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.96
2025-03-30 10:19,Sunday,1,Spring,9.3,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-03-30 16:16,Sunday,1,Spring,8.3,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.93
2025-03-30 18:08,Sunday,1,Spring,12.9,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-03-31 07:21,Monday,0,Spring,9.6,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-03-31 08:46,Monday,0,Spring,15.9,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-03-31 16:56,Monday,0,Spring,14.2,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-01 06:49,Tuesday,0,Spring,8.4,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-04-01 08:33,Tuesday,0,Spring,12.4,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-04-01 17:26,Tuesday,0,Spring,14.8,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-04-02 07:07,Wednesday,0,Spring,8.7,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-02 08:38,Wednesday,0,Spring,15.1,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-04-02 17:13,Wednesday,0,Spring,8.4,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-03 06:54,Thursday,0,Spring,8.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-03 08:31,Thursday,0,Spring,14.3,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-04-03 16:56,Thursday,0,Spring,15.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-04-04 07:08,Friday,0,Spring,12.9,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-04 08:11,Friday,0,Spring,10.0,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-04-04 17:30,Friday,0,Spring,15.5,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-04 21:09,Friday,0,Spring,10.3,False,0.0,Home,TVOn,21,On,False,False,False,True,0.93
2025-04-04 22:43,Friday,0,Spring,9.9,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.96
2025-04-05 11:18,Saturday,1,Spring,12.1,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-04-05 18:19,Saturday,1,Spring,10.8,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.95
2025-04-06 07:05,Sunday,1,Spring,12.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-06 08:07,Sunday,1,Spring,8.2,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.98
2025-04-06 16:52,Sunday,1,Spring,14.0,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.93
2025-04-07 07:27,Monday,0,Spring,10.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-04-07 08:44,Monday,0,Spring,10.7,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-04-07 17:19,Monday,0,Spring,15.8,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-04-08 06:43,Tuesday,0,Spring,8.4,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-04-08 08:12,Tuesday,0,Spring,10.5,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.93
2025-04-08 17:10,Tuesday,0,Spring,15.9,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-09 06:58,Wednesday,0,Spring,10.9,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-04-09 08:31,Wednesday,0,Spring,10.2,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.97
2025-04-09 17:15,Wednesday,0,Spring,15.1,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.97
2025-04-10 07:11,Thursday,0,Spring,13.5,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-04-10 08:43,Thursday,0,Spring,10.1,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-04-10 17:14,Thursday,0,Spring,8.6,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-11 06:46,Friday,0,Spring,8.6,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-04-11 08:29,Friday,0,Spring,11.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-04-11 16:41,Friday,0,Spring,13.5,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-04-12 09:47,Saturday,1,Spring,13.1,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-04-12 18:05,Saturday,1,Spring,10.9,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-04-13 07:12,Sunday,1,Spring,12.9,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-04-13 07:52,Sunday,1,Spring,9.9,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.96
2025-04-13 10:46,Sunday,1,Spring,8.3,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.91
2025-04-13 17:07,Sunday,1,Spring,11.6,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.91
2025-04-13 18:03,Sunday,1,Spring,11.2,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-04-14 07:11,Monday,0,Spring,12.1,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-14 08:17,Monday,0,Spring,10.1,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-04-14 17:17,Monday,0,Spring,9.7,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-04-15 06:47,Tuesday,0,Spring,9.1,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.91
2025-04-15 08:21,Tuesday,0,Spring,15.2,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-04-15 16:31,Tuesday,0,Spring,14.5,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.99
2025-04-16 07:15,Wednesday,0,Spring,12.3,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-16 08:20,Wednesday,0,Spring,13.7,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-04-16 16:42,Wednesday,0,Spring,14.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-04-17 07:11,Thursday,0,Spring,8.2,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-17 08:33,Thursday,0,Spring,11.7,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.99
2025-04-17 16:36,Thursday,0,Spring,12.9,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.91
2025-04-18 07:13,Friday,0,Spring,11.3,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-04-18 08:46,Friday,0,Spring,8.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.99
2025-04-18 16:29,Friday,0,Spring,11.6,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-04-18 21:13,Friday,0,Spring,14.6,False,0.0,Home,TVOn,21,On,False,False,False,True,0.95
2025-04-18 23:17,Friday,0,Spring,9.5,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.99
2025-04-19 10:14,Saturday,1,Spring,10.8,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.98
2025-04-19 11:33,Saturday,1,Spring,9.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.91
2025-04-19 17:45,Saturday,1,Spring,10.0,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-04-20 07:05,Sunday,1,Spring,13.1,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-20 07:55,Sunday,1,Spring,13.3,True,0.6,Away,DanceClass,21,Off,False,False,True,False,0.96
2025-04-20 10:46,Sunday,1,Spring,8.3,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.98
2025-04-20 18:16,Sunday,1,Spring,10.1,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.92
2025-04-21 07:12,Monday,0,Spring,12.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-04-21 08:29,Monday,0,Spring,11.9,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.97
2025-04-21 17:11,Monday,0,Spring,10.4,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.91
2025-04-22 07:09,Tuesday,0,Spring,9.6,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-22 08:30,Tuesday,0,Spring,14.9,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.93
2025-04-22 17:04,Tuesday,0,Spring,15.8,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.91
2025-04-23 06:55,Wednesday,0,Spring,11.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-04-23 08:25,Wednesday,0,Spring,9.1,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.9
2025-04-23 17:09,Wednesday,0,Spring,14.9,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-04-24 07:16,Thursday,0,Spring,13.8,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-04-24 08:20,Thursday,0,Spring,12.0,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-04-24 17:23,Thursday,0,Spring,15.0,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-04-25 06:55,Friday,0,Spring,9.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-04-25 08:13,Friday,0,Spring,10.3,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-04-25 17:20,Friday,0,Spring,10.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.9
2025-04-25 20:49,Friday,0,Spring,15.1,False,0.0,Home,TVOn,21,On,False,False,False,True,0.97
2025-04-25 23:05,Friday,0,Spring,10.9,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.94
2025-04-26 10:39,Saturday,1,Spring,13.4,True,0.9,Away,DogWalk,21,Off,True,False,False,False,0.91
2025-04-26 10:50,Saturday,1,Spring,11.6,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-26 18:05,Saturday,1,Spring,11.0,True,0.9,Away,DogWalk,21,Off,True,False,False,False,0.99
2025-04-27 07:03,Sunday,1,Spring,11.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-04-27 08:00,Sunday,1,Spring,14.4,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.95
2025-04-27 10:42,Sunday,1,Spring,9.1,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.98
2025-04-27 17:38,Sunday,1,Spring,13.9,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.93
2025-04-27 18:12,Sunday,1,Spring,12.3,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-04-28 07:07,Monday,0,Spring,15.8,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.95
2025-04-28 08:50,Monday,0,Spring,8.2,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.94
2025-04-28 17:34,Monday,0,Spring,12.6,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-04-29 07:04,Tuesday,0,Spring,9.2,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-04-29 08:12,Tuesday,0,Spring,12.6,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-04-29 16:44,Tuesday,0,Spring,8.2,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-04-30 07:12,Wednesday,0,Spring,14.2,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-04-30 08:13,Wednesday,0,Spring,13.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-04-30 17:31,Wednesday,0,Spring,10.6,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-05-01 07:14,Thursday,0,Spring,10.7,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-05-01 08:26,Thursday,0,Spring,12.9,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-05-01 16:51,Thursday,0,Spring,10.2,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.93
2025-05-02 06:53,Friday,0,Spring,13.5,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-05-02 08:40,Friday,0,Spring,10.8,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-05-02 16:55,Friday,0,Spring,10.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.95
2025-05-02 21:13,Friday,0,Spring,15.8,False,0.0,Home,TVOn,21,On,False,False,False,True,0.97
2025-05-02 22:49,Friday,0,Spring,10.3,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.93
2025-05-03 11:12,Saturday,1,Spring,9.7,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-05-03 17:57,Saturday,1,Spring,9.1,True,0.6,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-05-04 07:07,Sunday,1,Spring,8.4,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-05-04 07:53,Sunday,1,Spring,13.4,True,0.9,Away,DanceClass,21,Off,False,False,True,False,0.91
2025-05-04 10:20,Sunday,1,Spring,11.3,True,0.9,Away,DogWalk,21,Off,True,False,False,False,0.98
2025-05-04 17:45,Sunday,1,Spring,14.0,True,0.9,Away,GroceryShopping,21,Off,False,True,False,False,0.93
2025-05-05 07:20,Monday,0,Spring,13.9,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-05-05 08:12,Monday,0,Spring,15.3,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-05-05 16:42,Monday,0,Spring,15.5,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.9
2025-05-06 06:58,Tuesday,0,Spring,15.0,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.9
2025-05-06 08:46,Tuesday,0,Spring,12.8,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-05-06 17:02,Tuesday,0,Spring,10.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.99
2025-05-07 07:12,Wednesday,0,Spring,11.7,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-05-07 08:17,Wednesday,0,Spring,10.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.97
2025-05-07 16:52,Wednesday,0,Spring,13.7,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.9
2025-05-08 06:51,Thursday,0,Spring,12.9,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.96
2025-05-08 08:35,Thursday,0,Spring,14.6,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.95
2025-05-08 16:31,Thursday,0,Spring,11.2,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.91
2025-05-09 06:40,Friday,0,Spring,10.1,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-05-09 08:27,Friday,0,Spring,15.6,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.93
2025-05-09 17:33,Friday,0,Spring,8.1,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-05-09 20:46,Friday,0,Spring,13.3,False,0.0,Home,TVOn,21,On,False,False,False,True,0.94
2025-05-09 22:50,Friday,0,Spring,11.2,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.95
2025-05-10 10:14,Saturday,1,Spring,15.7,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.94
2025-05-10 11:27,Saturday,1,Spring,15.3,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-05-10 18:18,Saturday,1,Spring,11.0,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.96
2025-05-11 07:17,Sunday,1,Spring,10.0,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.97
2025-05-11 07:52,Sunday,1,Spring,12.2,False,0.0,Away,DanceClass,21,Off,False,False,True,False,0.95
2025-05-11 10:46,Sunday,1,Spring,8.9,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.97
2025-05-11 16:33,Sunday,1,Spring,12.3,False,0.0,Away,GroceryShopping,21,Off,False,True,False,False,0.91
2025-05-11 18:08,Sunday,1,Spring,8.9,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.92
2025-05-12 06:43,Monday,0,Spring,12.1,True,0.9,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-05-12 08:13,Monday,0,Spring,12.5,True,0.9,Away,LeaveHome,21,Off,False,False,False,False,0.96
2025-05-12 16:59,Monday,0,Spring,13.8,True,0.9,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-05-13 06:44,Tuesday,0,Spring,8.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.93
2025-05-13 08:14,Tuesday,0,Spring,12.3,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.91
2025-05-13 16:28,Tuesday,0,Spring,15.9,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.94
2025-05-14 07:06,Wednesday,0,Spring,11.0,True,0.3,Home,WakeUp,21,Off,False,False,False,False,0.98
2025-05-14 08:38,Wednesday,0,Spring,15.0,True,0.3,Away,LeaveHome,21,Off,False,False,False,False,0.98
2025-05-14 17:08,Wednesday,0,Spring,8.6,True,0.3,Home,ReturnHome,21,Off,False,False,False,False,0.99
2025-05-15 06:51,Thursday,0,Spring,15.9,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-05-15 08:18,Thursday,0,Spring,13.8,True,0.6,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-05-15 16:20,Thursday,0,Spring,14.0,True,0.6,Home,ReturnHome,21,Off,False,False,False,False,0.99
2025-05-16 07:14,Friday,0,Spring,11.0,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.92
2025-05-16 08:39,Friday,0,Spring,10.8,False,0.0,Away,LeaveHome,21,Off,False,False,False,False,0.92
2025-05-16 16:34,Friday,0,Spring,8.3,False,0.0,Home,ReturnHome,21,Off,False,False,False,False,0.96
2025-05-16 21:14,Friday,0,Spring,15.1,False,0.0,Home,TVOn,21,On,False,False,False,True,0.9
2025-05-16 22:53,Friday,0,Spring,8.5,False,0.0,Home,TVOff,21,Off,False,False,False,True,0.95
2025-05-17 10:03,Saturday,1,Spring,9.1,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.99
2025-05-17 10:54,Saturday,1,Spring,8.4,False,0.0,Home,WakeUp,21,Off,False,False,False,False,0.94
2025-05-17 18:16,Saturday,1,Spring,10.6,False,0.0,Away,DogWalk,21,Off,True,False,False,False,0.95
2025-05-18 07:26,Sunday,1,Spring,11.3,True,0.6,Home,WakeUp,21,Off,False,False,False,False,0.92
